user_id,screen_name,text,tweet_id,date,retweet_count,favorite_count,user_description,account_verified,followers,friends,hashtags,mentions,links
316273207,doctormacias,"COVID19, Ómricon: No vamos a salir de la pandemia solo con más vacunas; no es suficiente. Necesitamos insistir en c… https://t.co/iOxLoD79Jc",1464530933185495044,2021-11-27 09:45:58+00:00,5905,16212,"Medical doctor. Former 2009 Pandemic Influenza Tzar in Mexico. National Research System (SNI) Level 3. Opinions, mine.",True,336923,169,[],[],"[{'url': 'https://t.co/iOxLoD79Jc', 'expanded_url': 'https://twitter.com/i/web/status/1464530933185495044', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
126465001,FrayJosepho,"""Nadie dijo nunca que las vacunas contra la covid protegieran al 100%"".

(Este vídeo no se lo pierdan, háganme caso… https://t.co/YJp3U7e1Bx",1464589515117539343,2021-11-27 13:38:45+00:00,2031,3200,"Poeta satírico, entre otras cosas.

Tengo canal de Telegram: https://t.co/h99C5aX2J0",True,158866,658,[],[],"[{'url': 'https://t.co/YJp3U7e1Bx', 'expanded_url': 'https://twitter.com/i/web/status/1464589515117539343', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1154180084078501889,HLGatell,Ómicron es la más reciente variante de preocupación del SARS-CoV-2; algunos datos sugieren que tiene mayor transmis… https://t.co/thezTERNCY,1464782793041395713,2021-11-28 02:26:46+00:00,3324,9265,"Subsecretario de Prevención y Promoción de la Salud, comprometido con la salud pública, los derechos humanos y la justicia social",True,1784747,146,[],[],"[{'url': 'https://t.co/thezTERNCY', 'expanded_url': 'https://twitter.com/i/web/status/1464782793041395713', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1390070059,friedmanntomas,"La presidenta de la UE Ursula von der Leyen, declaró que la  variante ómicron abrió una ""carrera contrarreloj"" y su… https://t.co/jaelYFLJ9Y",1465052855518302210,2021-11-28 20:19:54+00:00,0,0,"Periodista, Corresponsal internacional,abuelo feliz de Bruno.",False,2859,168,[],[],"[{'url': 'https://t.co/jaelYFLJ9Y', 'expanded_url': 'https://twitter.com/i/web/status/1465052855518302210', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1260242519025123328,DJAA78443071,"@112canarias @ConanGrs @salvamentogob ¡ESTO YA ES UNA VERGÜENZA! 

Todos los países cerrando fronteras con países d… https://t.co/z78A24OEOM",1465052855501565952,2021-11-28 20:19:54+00:00,0,0,Decir la verdad no cuesta nada. Telling the truth costs nothing.,False,153,210,[],"[{'screen_name': '112canarias', 'name': '1-1-2 Canarias', 'id': 270816474, 'id_str': '270816474', 'indices': [0, 12]}, {'screen_name': 'ConanGrs', 'name': 'ConanGrs', 'id': 777972495030820864, 'id_str': '777972495030820864', 'indices': [13, 22]}, {'screen_name': 'salvamentogob', 'name': 'SALVAMENTO MARÍTIMO', 'id': 399345170, 'id_str': '399345170', 'indices': [23, 37]}]","[{'url': 'https://t.co/z78A24OEOM', 'expanded_url': 'https://twitter.com/i/web/status/1465052855501565952', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
132175862,Cuba1959,Cuba envía nuevo cargamento a Venezuela con más de un millón de dosis de su vacuna Abdala https://t.co/F4ZR0wEJGL,1465052851940511752,2021-11-28 20:19:53+00:00,0,0,"Miguel Fernández Martínez, periodista cubano",False,862,540,[],[],"[{'url': 'https://t.co/F4ZR0wEJGL', 'expanded_url': 'https://mundo.sputniknews.com/20211128/cuba-envia-nuevo-cargamento-a-venezuela-con-mas-de-un-millon-de-dosis-de-su-vacuna-abdala-1118742824.html', 'display_url': 'mundo.sputniknews.com/20211128/cuba-…', 'indices': [90, 113]}]"
548901527,alaniz422,@ZinClaudio @ZinClaudio la mala administración de la pandemia y la irresponsabilidad hizo q la gente desconfíe de l… https://t.co/iLcakSCNQ6,1465052819489280005,2021-11-28 20:19:46+00:00,0,0,Juan salió de la madriguera,False,326,1466,[],"[{'screen_name': 'ZinClaudio', 'name': 'Dr. Claudio Zin', 'id': 174286547, 'id_str': '174286547', 'indices': [0, 11]}, {'screen_name': 'ZinClaudio', 'name': 'Dr. Claudio Zin', 'id': 174286547, 'id_str': '174286547', 'indices': [12, 23]}]","[{'url': 'https://t.co/iLcakSCNQ6', 'expanded_url': 'https://twitter.com/i/web/status/1465052819489280005', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
219261380,lacerme,"Volvemos a la casilla de salida.
Depende de nosotros: vacuna y responsabilidad personal.",1465052815336869898,2021-11-28 20:19:45+00:00,0,0,"Mis flores favoritas son las nécoras. 
Estudiante de autónoma. Arrastro facturas de primero y declaración trimestral de segundo.",False,5027,876,[],[],[]
293435191,nl_zorro,Alerta 🚨!! Llaman “Omicron” a los efectos secundarios de la vacuna! https://t.co/7KjrSq6Hmp,1465052793996197889,2021-11-28 20:19:40+00:00,0,0,Anti vax? NO! Anti experiments with humans! 🇬🇧🇪🇸🇧🇪,False,1424,714,[],[],[]
1456711622622425091,nucleosocialarg,"No somos ""antivacunas"" 
ni ""conspiranoicos"". Somos REALISTAS.

No a la obligatoriedad de las vacunas contra el Covi… https://t.co/nMEV35SudU",1465052753118564363,2021-11-28 20:19:30+00:00,0,0,"Agrupación social, joven, patriota y militante. Bajo el sol del nacionalismo. Por la soberanía, autarquía, socialización y ayuda comunitaria.",False,30,55,[],[],"[{'url': 'https://t.co/nMEV35SudU', 'expanded_url': 'https://twitter.com/i/web/status/1465052753118564363', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2273237816,Salud_CZ5,"#Bolívar | Brigada de Vacunación contra la #COVID19 se desplegó este fin de semana en el sector Jerusalén, del Cant… https://t.co/XpHelpjDuk",1465052749448495105,2021-11-28 20:19:29+00:00,0,0,"Cuenta oficial de Twitter de La Coordinación Zonal de Salud 5 🇪🇨

Coordinadora Zonal - Dra. Alexandra Tamayo Triviño @terealexi",False,21280,836,"[{'text': 'Bolívar', 'indices': [0, 8]}, {'text': 'COVID19', 'indices': [43, 51]}]",[],"[{'url': 'https://t.co/XpHelpjDuk', 'expanded_url': 'https://twitter.com/i/web/status/1465052749448495105', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1078295296290054144,OLluesma,"@yamilapenao @cubadebatecu #CubaSalvaVidas, seguimos vacunando a la población cubana, esa es la obra Revolucionaria… https://t.co/BNka9e9fV9",1465052747506593799,2021-11-28 20:19:29+00:00,0,0,,False,67,35,"[{'text': 'CubaSalvaVidas', 'indices': [27, 42]}]","[{'screen_name': 'yamilapenao', 'name': 'Yamila Peña Ojeda', 'id': 964280613166551041, 'id_str': '964280613166551041', 'indices': [0, 12]}, {'screen_name': 'cubadebatecu', 'name': 'Cubadebate', 'id': 1179768099442171910, 'id_str': '1179768099442171910', 'indices': [13, 26]}]","[{'url': 'https://t.co/BNka9e9fV9', 'expanded_url': 'https://twitter.com/i/web/status/1465052747506593799', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1246176322969272321,dMonneC,"@AIexis___ Todos se tienen que vacunar, eso dice boric https://t.co/oDZnFgp1DV",1465052745057005570,2021-11-28 20:19:28+00:00,0,0,,False,354,182,[],"[{'screen_name': 'AIexis___', 'name': 'Alexis', 'id': 1272640170098069504, 'id_str': '1272640170098069504', 'indices': [0, 10]}]",[]
3081257891,ccm332009,"@Tessa98681483 @JAC_Serj Perdona a ti nadie te obligo a vacunar a tu hija sin entrar en si la vacuna es buena o no,… https://t.co/VLEjuziQ26",1465052738144907272,2021-11-28 20:19:26+00:00,0,0,El mundo está del revés.,False,27,152,[],"[{'screen_name': 'Tessa98681483', 'name': 'Tessa', 'id': 1313591543559847937, 'id_str': '1313591543559847937', 'indices': [0, 14]}, {'screen_name': 'JAC_Serj', 'name': 'Jorge 🇪🇸🍋', 'id': 540027214, 'id_str': '540027214', 'indices': [15, 24]}]","[{'url': 'https://t.co/VLEjuziQ26', 'expanded_url': 'https://twitter.com/i/web/status/1465052738144907272', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
161748128,Rijhard10,@LoungeAct___ @rubengluengas Covid 19 lo tenemos todos !! Envenenados por arma Químico Biológica es otra cosa muy d… https://t.co/Q0Wg9Dl3jk,1465052735678685188,2021-11-28 20:19:26+00:00,0,0,Dejarán en penúmbra las Naciones pero jamás apagarán las Estrellas. Si algo se mueve contra corriente es que está vivo.,False,164,66,[],"[{'screen_name': 'LoungeAct___', 'name': 'Sin remordimientos', 'id': 1463923926652919815, 'id_str': '1463923926652919815', 'indices': [0, 13]}, {'screen_name': 'rubengluengas', 'name': 'Rubén Luengas', 'id': 193096110, 'id_str': '193096110', 'indices': [14, 28]}]","[{'url': 'https://t.co/Q0Wg9Dl3jk', 'expanded_url': 'https://twitter.com/i/web/status/1465052735678685188', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
568697448,cid_mio,"@JuanDelMundo2 @MonicaPellucci @MurdockCapitan @LT_Ferrix @Don_Richal Noticias de abril, mayo y junio. En plena his… https://t.co/GLDX6CFfNA",1464530930312396805,2021-11-27 09:45:58+00:00,0,1,,False,2240,3647,[],"[{'screen_name': 'JuanDelMundo2', 'name': 'Sancho Garcés III EL GRANDE', 'id': 1250115135726911496, 'id_str': '1250115135726911496', 'indices': [0, 14]}, {'screen_name': 'MonicaPellucci', 'name': 'Monica Pellucci', 'id': 498021313, 'id_str': '498021313', 'indices': [15, 30]}, {'screen_name': 'MurdockCapitan', 'name': 'Capitán Murdock 🖤', 'id': 745446073, 'id_str': '745446073', 'indices': [31, 46]}, {'screen_name': 'LT_Ferrix', 'name': 'Ferrix', 'id': 2672856098, 'id_str': '2672856098', 'indices': [47, 57]}, {'screen_name': 'Don_Richal', 'name': 'El_Richal /🍺', 'id': 1304067165151256577, 'id_str': '1304067165151256577', 'indices': [58, 69]}]","[{'url': 'https://t.co/GLDX6CFfNA', 'expanded_url': 'https://twitter.com/i/web/status/1464530930312396805', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
269016365,Mariiayou,"@josegijon1965 @HectorDeMiguel Este hombre es cardiólogo, investigador, científico y ha participado en aprobación c… https://t.co/ELYeDrVnQC",1464530929465049090,2021-11-27 09:45:57+00:00,0,0,El humor cuanto más absurdo mejor. Music is moonlight in the gloomy night of life.,False,128,178,[],"[{'screen_name': 'josegijon1965', 'name': 'José Ángel Gijón', 'id': 3792201076, 'id_str': '3792201076', 'indices': [0, 14]}, {'screen_name': 'HectorDeMiguel', 'name': 'Héctor', 'id': 14457019, 'id_str': '14457019', 'indices': [15, 30]}]","[{'url': 'https://t.co/ELYeDrVnQC', 'expanded_url': 'https://twitter.com/i/web/status/1464530929465049090', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2973243219,jordalopej,"@psalaburu @IracundoIsidoro @natxox No. La cuestión es qué derechos pesan más que otros. Matar está prohibido, pero… https://t.co/XSp8ue83Qo",1464530914978021379,2021-11-27 09:45:54+00:00,0,0,Aquí se viene a odiar.,False,119,158,[],"[{'screen_name': 'psalaburu', 'name': 'pello salaburu', 'id': 46606449, 'id_str': '46606449', 'indices': [0, 10]}, {'screen_name': 'IracundoIsidoro', 'name': 'IracundoIsidoro', 'id': 74424678, 'id_str': '74424678', 'indices': [11, 27]}, {'screen_name': 'natxox', 'name': 'Ni rey, ni dios ni amo 🇨🇺', 'id': 12079182, 'id_str': '12079182', 'indices': [28, 35]}]","[{'url': 'https://t.co/XSp8ue83Qo', 'expanded_url': 'https://twitter.com/i/web/status/1464530914978021379', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
826373423693697024,Prensa21_,¿Por qué no me podrían vacunar contra el coronavirus? https://t.co/kv5J7R90W8 vía @Prensa21,1464530903275814918,2021-11-27 09:45:51+00:00,0,0,Una nueva manera de informar / https://t.co/GBJqlGEeqD,False,423,1986,[],"[{'screen_name': 'prensa21', 'name': 'andres', 'id': 242823240, 'id_str': '242823240', 'indices': [82, 91]}]","[{'url': 'https://t.co/kv5J7R90W8', 'expanded_url': 'https://prensa21.com/por-que-no-me-podrian-vacunar-contra-el-coronavirus/', 'display_url': 'prensa21.com/por-que-no-me-…', 'indices': [54, 77]}]"
1027273487805759489,ddeschouw,"Desde que se empezó a vacunar en enero, el máximo de hospitalizados no ha llegado ni a una tercera parte del pico d… https://t.co/JyXN7rC2Fx",1464530898154622979,2021-11-27 09:45:50+00:00,58,183,Laissez faire.,False,43677,1504,[],[],"[{'url': 'https://t.co/JyXN7rC2Fx', 'expanded_url': 'https://twitter.com/i/web/status/1464530898154622979', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
931840622310326272,AlexandraJAlva4,@konstancio @MartinaSisters @BillyBostickson @franciscodeasis @NGV37 @threadreaderapp adelantaron la vacunación ant… https://t.co/5EeqBE96wC,1464530893683539969,2021-11-27 09:45:49+00:00,0,2,""" If you want to find the secrets of the universe, think in terms of energy, frequency and vibration "" - Nikola Tesla -",False,5234,685,[],"[{'screen_name': 'konstancio', 'name': 'Constancio Gimenez', 'id': 71576076, 'id_str': '71576076', 'indices': [0, 11]}, {'screen_name': 'MartinaSisters', 'name': 'MartinaSisters', 'id': 1718525334, 'id_str': '1718525334', 'indices': [12, 27]}, {'screen_name': 'BillyBostickson', 'name': 'Billy Bostickson 🏴👁&👁 🆓', 'id': 605269037, 'id_str': '605269037', 'indices': [28, 44]}, {'screen_name': 'franciscodeasis', 'name': 'Francisco de Asis', 'id': 18538197, 'id_str': '18538197', 'indices': [45, 61]}, {'screen_name': 'NGV37', 'name': 'Nuria', 'id': 3309789418, 'id_str': '3309789418', 'indices': [62, 68]}, {'screen_name': 'threadreaderapp', 'name': 'Thread Reader App', 'id': 895814938995957760, 'id_str': '895814938995957760', 'indices': [69, 85]}]","[{'url': 'https://t.co/5EeqBE96wC', 'expanded_url': 'https://twitter.com/i/web/status/1464530893683539969', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
332176116,AntonioRusMompo,"@CoradoJuanramon No soy anti vacunas , pero..
La mejor vacuna, para este virus respiratorio, en personas SANAS, es… https://t.co/d2es7GIt85",1464530877174665223,2021-11-27 09:45:45+00:00,1,2,"Medicina // COT  El Conocimiento es el fin para evitar el abuso de los poderes públicos,la Educación es el medio para conseguirlo.",False,2954,5006,[],"[{'screen_name': 'CoradoJuanramon', 'name': ""It's now or never"", 'id': 1252633756533493760, 'id_str': '1252633756533493760', 'indices': [0, 16]}]","[{'url': 'https://t.co/d2es7GIt85', 'expanded_url': 'https://twitter.com/i/web/status/1464530877174665223', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
269016365,Mariiayou,"@ArneSaknussemm_ @HectorDeMiguel Este hombre es cardiólogo, investigador, científico y ha participado en aprobación… https://t.co/08UVEKAGNa",1464530864273076224,2021-11-27 09:45:42+00:00,0,0,El humor cuanto más absurdo mejor. Music is moonlight in the gloomy night of life.,False,128,178,[],"[{'screen_name': 'ArneSaknussemm_', 'name': 'Arne Saknussemm', 'id': 1302542449085120512, 'id_str': '1302542449085120512', 'indices': [0, 16]}, {'screen_name': 'HectorDeMiguel', 'name': 'Héctor', 'id': 14457019, 'id_str': '14457019', 'indices': [17, 32]}]","[{'url': 'https://t.co/08UVEKAGNa', 'expanded_url': 'https://twitter.com/i/web/status/1464530864273076224', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1059057847,Info24_peru,¿Por qué no me podrían vacunar contra el coronavirus? https://t.co/BDAtVSl7M5 vía @Prensa21,1464530853351018505,2021-11-27 09:45:39+00:00,0,0,Noticias del Perú y el mundo las 24 horas del día.,False,67,211,[],"[{'screen_name': 'prensa21', 'name': 'andres', 'id': 242823240, 'id_str': '242823240', 'indices': [82, 91]}]","[{'url': 'https://t.co/BDAtVSl7M5', 'expanded_url': 'https://prensa21.com/por-que-no-me-podrian-vacunar-contra-el-coronavirus/', 'display_url': 'prensa21.com/por-que-no-me-…', 'indices': [54, 77]}]"
1318048670,rsarille4,Crean el miedo.. lo esparcen por sus medios de comunicación vendidos..la gente entra en pánico..sacan la nueva vacu… https://t.co/m7ftx6j1H2,1464530832635400195,2021-11-27 09:45:34+00:00,18,59,Resistiendo a la tiranía,False,11696,9751,[],[],"[{'url': 'https://t.co/m7ftx6j1H2', 'expanded_url': 'https://twitter.com/i/web/status/1464530832635400195', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
808230839624548353,periodismo_365,¿Por qué no me podrían vacunar contra el coronavirus? https://t.co/LvV9P6sKeL vía @Prensa21,1464530824724987906,2021-11-27 09:45:32+00:00,0,0,Canalizador de las noticias más importantes del Perú y el mundo. Síguenos para estar bien informado.,False,479,1971,[],"[{'screen_name': 'prensa21', 'name': 'andres', 'id': 242823240, 'id_str': '242823240', 'indices': [82, 91]}]","[{'url': 'https://t.co/LvV9P6sKeL', 'expanded_url': 'https://prensa21.com/por-que-no-me-podrian-vacunar-contra-el-coronavirus/', 'display_url': 'prensa21.com/por-que-no-me-…', 'indices': [54, 77]}]"
917744449735753728,NotasSinPauta,Fabricantes de vacunas contra el coronavirus estudian la efectividad contra la variante ómicron… https://t.co/j1el3CIcsZ,1464530812062384136,2021-11-27 09:45:29+00:00,1,0,"Somos un sitio plural interesado en la cultura, la opinión y el periodismo. Proyecto encabezado por @Arturo_Rdgz https://t.co/cLHIW3tXRn",False,9425,198,[],[],"[{'url': 'https://t.co/j1el3CIcsZ', 'expanded_url': 'https://twitter.com/i/web/status/1464530812062384136', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [97, 120]}]"
269016365,Mariiayou,"@romero_andrs @HectorDeMiguel Este hombre es cardiólogo, investigador, científico y ha participado en aprobación co… https://t.co/dJdKuiQZ93",1464530808635547655,2021-11-27 09:45:29+00:00,0,0,El humor cuanto más absurdo mejor. Music is moonlight in the gloomy night of life.,False,128,178,[],"[{'screen_name': 'romero_andrs', 'name': 'Andrés Romero Cruz', 'id': 563739071, 'id_str': '563739071', 'indices': [0, 13]}, {'screen_name': 'HectorDeMiguel', 'name': 'Héctor', 'id': 14457019, 'id_str': '14457019', 'indices': [14, 29]}]","[{'url': 'https://t.co/dJdKuiQZ93', 'expanded_url': 'https://twitter.com/i/web/status/1464530808635547655', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
71576076,konstancio,"@AlexandraJAlva4 @MartinaSisters @BillyBostickson @franciscodeasis @NGV37 @threadreaderapp Eso lo se, pero no respo… https://t.co/232JCTrUpb",1464530800590954498,2021-11-27 09:45:27+00:00,0,1,"Top of my head down
To the bottom of my cowboy shoes.
All right!!",False,198,552,[],"[{'screen_name': 'AlexandraJAlva4', 'name': 'Alexandra J.A.🌸', 'id': 931840622310326272, 'id_str': '931840622310326272', 'indices': [0, 16]}, {'screen_name': 'MartinaSisters', 'name': 'MartinaSisters', 'id': 1718525334, 'id_str': '1718525334', 'indices': [17, 32]}, {'screen_name': 'BillyBostickson', 'name': 'Billy Bostickson 🏴👁&👁 🆓', 'id': 605269037, 'id_str': '605269037', 'indices': [33, 49]}, {'screen_name': 'franciscodeasis', 'name': 'Francisco de Asis', 'id': 18538197, 'id_str': '18538197', 'indices': [50, 66]}, {'screen_name': 'NGV37', 'name': 'Nuria', 'id': 3309789418, 'id_str': '3309789418', 'indices': [67, 73]}, {'screen_name': 'threadreaderapp', 'name': 'Thread Reader App', 'id': 895814938995957760, 'id_str': '895814938995957760', 'indices': [74, 90]}]","[{'url': 'https://t.co/232JCTrUpb', 'expanded_url': 'https://twitter.com/i/web/status/1464530800590954498', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
418868230,peperepipe,"@verodv_schaller @DonLacrimacion @MatiasCazo @Marcverum @metrobilbaoeus La ignorancia es la madre del miedo.
Crees… https://t.co/XFtG1SSi0W",1464530800041472003,2021-11-27 09:45:27+00:00,0,2,"Lv. 24
🏳️‍🌈
Rojo Amarillo Violeta
Sectarista de lo guay y lo alternativo.
Normalmente estoy haciendo caca.",False,59,220,[],"[{'screen_name': 'verodv_schaller', 'name': 'veronica schaller', 'id': 867073783, 'id_str': '867073783', 'indices': [0, 16]}, {'screen_name': 'DonLacrimacion', 'name': 'Ľ̵͕u̷̯̍̿c̷̱͑̉̈́a̴̪̝͍̺̐̊̚s̷̼̱͔̒i̴̥̝͗̀͋̇t̵̛̹͐̍o̵̰̦͙̊', 'id': 4030521009, 'id_str': '4030521009', 'indices': [17, 32]}, {'screen_name': 'MatiasCazo', 'name': 'D@ni', 'id': 765160838, 'id_str': '765160838', 'indices': [33, 44]}, {'screen_name': 'Marcverum', 'name': 'Mr. Obi ©', 'id': 450870129, 'id_str': '450870129', 'indices': [45, 55]}, {'screen_name': 'metrobilbaoeus', 'name': 'metro bilbao', 'id': 1534106310, 'id_str': '1534106310', 'indices': [56, 71]}]","[{'url': 'https://t.co/XFtG1SSi0W', 'expanded_url': 'https://twitter.com/i/web/status/1464530800041472003', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
936104679154397184,colibri2379,"#Rumania
Cerrados los centros de vacunación. https://t.co/18U5bRYAS6",1464530796862218240,2021-11-27 09:45:26+00:00,0,1,,False,88,1663,"[{'text': 'Rumania', 'indices': [0, 8]}]",[],"[{'url': 'https://t.co/18U5bRYAS6', 'expanded_url': 'https://twitter.com/ElElfo14/status/1464496111570370560', 'display_url': 'twitter.com/ElElfo14/statu…', 'indices': [45, 68]}]"
4654698976,avecesensayo,"No veréis críticas de independentistas.
Es lo que hay.

https://t.co/qcSHTtuiY7",1464530783864074245,2021-11-27 09:45:23+00:00,0,0,"Me gusta leer. 
Me gusta la ironía y la gente con espíritu crítico.
Colaboro con https://t.co/yPWLynZtam",False,2626,1079,[],[],"[{'url': 'https://t.co/qcSHTtuiY7', 'expanded_url': 'https://cronicaglobal.elespanol.com/vida/cataluna-cola-espana-vacunar-tercera-dosis-mayores-70-anos_569697_102.html', 'display_url': 'cronicaglobal.elespanol.com/vida/cataluna-…', 'indices': [56, 79]}]"
55850283,ollicarreira,@Laura_cruzd Eso sin mencionar que el sistema sanitario español fue diseñado precisamente para un tipo de tarea com… https://t.co/twFsfWHdQo,1464530782467379203,2021-11-27 09:45:22+00:00,0,1,"Patófilo · Cervecista · Martillo de mesetarios · Ciencia, espacio, movilidad y trenes · Creo y transcreo · PhD Student at @pablodeolavide",False,3773,1463,[],"[{'screen_name': 'Laura_cruzd', 'name': 'Laura Cruz', 'id': 3343464916, 'id_str': '3343464916', 'indices': [0, 12]}]","[{'url': 'https://t.co/twFsfWHdQo', 'expanded_url': 'https://twitter.com/i/web/status/1464530782467379203', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
2797681043,alvaroh1408,La Portada de @niblick62 Linda Galmor: Huele a más pinchazos (vacunas) y más estacazos (impuestos) que a otra cosa… https://t.co/yOgiNWn9TH,1464530748917141509,2021-11-27 09:45:14+00:00,2,4,Pasaba por aquí y me quedé.,False,1485,927,[],"[{'screen_name': 'niblick62', 'name': 'Linda Galmor', 'id': 315781527, 'id_str': '315781527', 'indices': [14, 24]}]","[{'url': 'https://t.co/yOgiNWn9TH', 'expanded_url': 'https://twitter.com/i/web/status/1464530748917141509', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
418544775,susincorcu,"Más claro, agua https://t.co/7S6elm6q3C",1464530746362810372,2021-11-27 09:45:14+00:00,0,0,Delegado en Lab Ratiopharm. Loquito con mi hija Daniela . Corcubiones.  Me encanta el cine. Lema: lo positivo atrae a lo positivo. Mis opiniones son personales.,False,84,278,[],[],"[{'url': 'https://t.co/7S6elm6q3C', 'expanded_url': 'https://www.huffingtonpost.es/entry/los-graficos-que-demuestran-que-las-vacunas-funcionan_es_619fac67e4b044a1cc1261ef', 'display_url': 'huffingtonpost.es/entry/los-graf…', 'indices': [16, 39]}]"
130113201,brutonstour,Qué puta casualidad que cuando acaba la rueda de edades de vacunación vuelve una variante más contagiosa,1464530745641295875,2021-11-27 09:45:14+00:00,1,3,Fisio.Indie.Enano Rabioso.Lanzado.Ilicitano.,False,388,247,[],[],[]
269016365,Mariiayou,"@psymonjet @Richidaf @HectorDeMiguel Este hombre es cardiólogo, investigador, científico y ha participado en aproba… https://t.co/nyl05Tz5bp",1464530739974791172,2021-11-27 09:45:12+00:00,0,0,El humor cuanto más absurdo mejor. Music is moonlight in the gloomy night of life.,False,128,178,[],"[{'screen_name': 'psymonjet', 'name': 'Xvi Lðpez (JaviLó)', 'id': 97237082, 'id_str': '97237082', 'indices': [0, 10]}, {'screen_name': 'Richidaf', 'name': 'Ricar daf', 'id': 1275481516655640577, 'id_str': '1275481516655640577', 'indices': [11, 20]}, {'screen_name': 'HectorDeMiguel', 'name': 'Héctor', 'id': 14457019, 'id_str': '14457019', 'indices': [21, 36]}]","[{'url': 'https://t.co/nyl05Tz5bp', 'expanded_url': 'https://twitter.com/i/web/status/1464530739974791172', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
1094575580941639680,CristinaPerson3,"Interesante artículo Centro Control Enfermedades USA efecto de la vacuna, enfermedades inflamación corazón. Suelen… https://t.co/ISsJVGNkq7",1464530735663046657,2021-11-27 09:45:11+00:00,0,0,"me gusta la economía , lo legal, soy curiosa, la soledad , la risa y la libertad. Y el mar!",False,513,1384,[],[],"[{'url': 'https://t.co/ISsJVGNkq7', 'expanded_url': 'https://twitter.com/i/web/status/1464530735663046657', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
946458511562690564,LuisFabianM1,@Inconforme75 @EspanoloIii Y sobretodo provocará un escape vacunal brutal brutal brutal jajaja. Eso sí te dirán que… https://t.co/CJBbfUM15f,1464530720081301507,2021-11-27 09:45:07+00:00,0,1,,False,71,13,[],"[{'screen_name': 'Inconforme75', 'name': 'Esaü', 'id': 127962734, 'id_str': '127962734', 'indices': [0, 13]}, {'screen_name': 'EspanoloIii', 'name': 'Romualdo Antolín', 'id': 1355803962172125186, 'id_str': '1355803962172125186', 'indices': [14, 26]}]","[{'url': 'https://t.co/CJBbfUM15f', 'expanded_url': 'https://twitter.com/i/web/status/1464530720081301507', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
117371205,xalsteibol,@MariaMu24417972 Cuando los niveles de vacunación no varían.... es hora de sacar otra variante. 😉,1464530711193477122,2021-11-27 09:45:05+00:00,0,0,"Qwertista grafico, prosumer informativo.Caso grave de síndrome de Diógenes digital. Del lado de la luz, pese a su precio.",False,569,1374,[],"[{'screen_name': 'MariaMu24417972', 'name': 'ladyblue', 'id': 1191031830679605250, 'id_str': '1191031830679605250', 'indices': [0, 16]}]",[]
364528766,ElHuffPost,"Los gráficos que demuestran que las vacunas funcionan
https://t.co/6UCGp1IuJL
Por @marinavese",1464530709566078976,2021-11-27 09:45:05+00:00,2,7,Estamos en: ▶ Instagram: https://t.co/eyd1b2jCZL ▶ Telegram: https://t.co/Ahi67mnyjU ▶ iPhone: https://t.co/wvoMII4RAc ▶ Android: https://t.co/FekyM02Nfv,True,535919,2109,[],"[{'screen_name': 'marinavese', 'name': 'Marina Velasco', 'id': 400741960, 'id_str': '400741960', 'indices': [82, 93]}]","[{'url': 'https://t.co/6UCGp1IuJL', 'expanded_url': 'https://www.huffingtonpost.es/entry/los-graficos-que-demuestran-que-las-vacunas-funcionan_es_619fac67e4b044a1cc1261ef', 'display_url': 'huffingtonpost.es/entry/los-graf…', 'indices': [54, 77]}]"
